deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_year,created_month,created_quarter,closed_quarter,period,deal_size_band,cycle_band,rep_win_rate,rep_quartile,risk_score,risk_score_pct,risk_tier,risk_factors,recommended_action
D02998,2024-02-29,2024-05-18,rep_19,EdTech,North America,Enterprise,Inbound,Closed,6357,79,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.47959183673469385,Q1 (Top),0.5385982015005081,53.9,High Risk,Long cycle: 79d | Lead Source: Inbound,Review deal with manager + offer POC or discount
D01418,2024-01-05,2024-02-04,rep_20,EdTech,APAC,Core,Inbound,Proposal,67281,30,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.46956521739130436,Q2,0.5375939207207333,53.8,High Risk,"Large deal: $67,281 | Lead Source: Inbound",Review deal with manager + offer POC or discount
D00809,2024-01-11,2024-03-13,rep_6,SaaS,North America,Pro,Outbound,Negotiation,5069,62,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.42786069651741293,Q4 (Bottom),0.5377427729594483,53.8,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D02304,2024-02-03,2024-04-14,rep_15,HealthTech,India,Pro,Outbound,Qualified,78753,71,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.44571428571428573,Q3,0.5370717779320913,53.7,High Risk,"Large deal: $78,753 | Lead Source: Outbound",Review deal with manager + offer POC or discount
D03839,2024-01-24,2024-04-17,rep_5,EdTech,Europe,Core,Referral,Proposal,75911,84,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.4577114427860697,Q2,0.5366609092750602,53.7,High Risk,"Long cycle: 84d | Large deal: $75,911 | Lead Source: Referral",Review deal with manager + offer POC or discount
D02255,2024-03-23,2024-06-26,rep_15,Ecommerce,India,Pro,Inbound,Demo,17554,95,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.44571428571428573,Q3,0.5371167652313584,53.7,High Risk,Long cycle: 95d | Lead Source: Inbound,Review deal with manager + offer POC or discount
D01878,2024-01-05,2024-01-14,rep_1,FinTech,Europe,Pro,Partner,Qualified,15734,9,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.4549763033175355,Q2,0.5357243311343145,53.6,High Risk,Lead Source: Partner,Review deal with manager + offer POC or discount
D01823,2024-01-19,2024-02-02,rep_6,HealthTech,APAC,Pro,Outbound,Qualified,7257,14,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.42786069651741293,Q4 (Bottom),0.5356972135761455,53.6,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D01644,2024-03-19,2024-05-16,rep_15,EdTech,India,Enterprise,Inbound,Qualified,10383,58,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.44571428571428573,Q3,0.5350361902668482,53.5,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D00535,2024-03-09,2024-04-01,rep_23,SaaS,APAC,Core,Partner,Qualified,2511,23,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Normal (20-45d),0.44565217391304346,Q3,0.5350945500088105,53.5,High Risk,Lead Source: Partner,Review deal with manager + offer POC or discount
D00668,2024-01-27,2024-02-22,rep_5,FinTech,Europe,Core,Inbound,Demo,7385,26,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4577114427860697,Q2,0.5348556544211109,53.5,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D00319,2024-03-15,2024-06-19,rep_25,EdTech,APAC,Enterprise,Referral,Negotiation,59384,96,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.45365853658536587,Q3,0.5348995984049011,53.5,High Risk,Long cycle: 96d | Lead Source: Referral,Review deal with manager + offer POC or discount
D01138,2024-01-16,2024-04-08,rep_6,Ecommerce,APAC,Enterprise,Outbound,Demo,92359,83,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.42786069651741293,Q4 (Bottom),0.535323219278644,53.5,High Risk,"Long cycle: 83d | Large deal: $92,359 | Lead Source: Outbound",Review deal with manager + offer POC or discount
D02152,2024-01-28,2024-04-02,rep_4,SaaS,Europe,Pro,Inbound,Demo,15659,65,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.458128078817734,Q2,0.535152838731978,53.5,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D00351,2024-02-15,2024-05-04,rep_1,HealthTech,India,Pro,Inbound,Closed,18015,79,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.4549763033175355,Q2,0.5335456525421733,53.4,High Risk,Long cycle: 79d | Lead Source: Inbound,Review deal with manager + offer POC or discount
D04436,2024-02-09,2024-03-07,rep_17,SaaS,India,Core,Inbound,Qualified,72853,27,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.44571428571428573,Q3,0.5336464596257682,53.4,High Risk,"Large deal: $72,853 | Lead Source: Inbound",Review deal with manager + offer POC or discount
D03160,2024-02-27,2024-06-15,rep_11,FinTech,Europe,Pro,Referral,Proposal,5156,109,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.465,Q2,0.534187844086291,53.4,High Risk,Long cycle: 109d | Lead Source: Referral,Review deal with manager + offer POC or discount
D00631,2024-03-26,2024-04-17,rep_2,HealthTech,APAC,Enterprise,Outbound,Qualified,14165,22,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.46153846153846156,Q2,0.5340890968435401,53.4,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D00260,2024-01-07,2024-04-12,rep_1,HealthTech,India,Core,Outbound,Qualified,31953,96,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.4549763033175355,Q2,0.534015949935533,53.4,High Risk,Long cycle: 96d | Lead Source: Outbound,Review deal with manager + offer POC or discount
D02320,2024-03-03,2024-05-02,rep_12,HealthTech,India,Core,Referral,Proposal,26401,60,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.48333333333333334,Q1 (Top),0.533103989975551,53.3,High Risk,Lead Source: Referral,Review deal with manager + offer POC or discount
D04692,2024-03-07,2024-04-01,rep_5,FinTech,India,Pro,Referral,Proposal,12732,25,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.4577114427860697,Q2,0.5334178071618176,53.3,High Risk,Lead Source: Referral,Review deal with manager + offer POC or discount
D02711,2024-03-08,2024-04-15,rep_24,EdTech,APAC,Core,Referral,Demo,65782,38,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Normal (20-45d),0.4482758620689655,Q3,0.5330998875273029,53.3,High Risk,"Large deal: $65,782 | Lead Source: Referral",Review deal with manager + offer POC or discount
D01383,2024-01-06,2024-02-04,rep_25,EdTech,North America,Enterprise,Inbound,Demo,12024,29,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.45365853658536587,Q3,0.5331922485308093,53.3,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D03217,2024-03-06,2024-05-26,rep_18,SaaS,India,Enterprise,Inbound,Closed,2011,81,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.40860215053763443,Q4 (Bottom),0.5334393382180769,53.3,High Risk,Long cycle: 81d | Lead Source: Inbound,Review deal with manager + offer POC or discount
D00754,2024-03-07,2024-04-16,rep_11,HealthTech,APAC,Pro,Outbound,Qualified,19099,40,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.465,Q2,0.5331185471734563,53.3,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D03938,2024-03-26,2024-04-15,rep_10,SaaS,North America,Pro,Inbound,Qualified,3305,20,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Fast (<20d),0.42408376963350786,Q4 (Bottom),0.5316471460660759,53.2,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D00653,2024-03-16,2024-07-14,rep_2,EdTech,North America,Pro,Referral,Negotiation,61573,120,Won,1,2024,3,2024Q1,2024Q3,2024Q1,Enterprise (60K+),Stalled (80d+),0.46153846153846156,Q2,0.5322820193724442,53.2,High Risk,"Long cycle: 120d | Large deal: $61,573 | Lead Source: Referral",Review deal with manager + offer POC or discount
D03275,2024-03-09,2024-05-08,rep_21,FinTech,APAC,Core,Referral,Negotiation,27149,60,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.5096153846153846,Q1 (Top),0.5314254122282258,53.1,High Risk,Lead Source: Referral,Review deal with manager + offer POC or discount
D04117,2024-03-25,2024-05-17,rep_22,HealthTech,North America,Enterprise,Referral,Demo,7973,53,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4009433962264151,Q4 (Bottom),0.5311955896833604,53.1,High Risk,Lead Source: Referral,Review deal with manager + offer POC or discount
D03959,2024-02-24,2024-03-28,rep_7,EdTech,North America,Core,Inbound,Closed,7320,33,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4166666666666667,Q4 (Bottom),0.5305425953833239,53.1,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D01255,2024-03-16,2024-04-24,rep_13,Ecommerce,Europe,Pro,Inbound,Qualified,46299,39,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Normal (20-45d),0.441025641025641,Q4 (Bottom),0.5310536997563977,53.1,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D02225,2024-03-17,2024-05-29,rep_1,Ecommerce,India,Core,Inbound,Negotiation,11129,73,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.4549763033175355,Q2,0.5295054861850512,53.0,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D00479,2024-02-23,2024-03-30,rep_8,SaaS,Europe,Pro,Inbound,Qualified,5062,36,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.48128342245989303,Q1 (Top),0.5295583506998236,53.0,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D00146,2024-02-21,2024-05-20,rep_5,FinTech,India,Core,Partner,Demo,82722,89,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.4577114427860697,Q2,0.5290502589624254,52.9,High Risk,"Long cycle: 89d | Large deal: $82,722 | Lead Source: Partner",Review deal with manager + offer POC or discount
D04202,2024-03-18,2024-05-31,rep_4,FinTech,APAC,Core,Outbound,Proposal,29660,74,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.458128078817734,Q2,0.5290594601461702,52.9,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D00787,2024-02-22,2024-04-10,rep_14,FinTech,Europe,Core,Inbound,Negotiation,47147,48,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.4396135265700483,Q4 (Bottom),0.5291135523020445,52.9,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D00496,2024-03-25,2024-05-02,rep_25,FinTech,Europe,Pro,Referral,Closed,8643,38,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Normal (20-45d),0.45365853658536587,Q3,0.5277955857427185,52.8,High Risk,Lead Source: Referral,Review deal with manager + offer POC or discount
D01973,2024-02-22,2024-06-06,rep_10,HealthTech,Europe,Pro,Referral,Qualified,70047,105,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.42408376963350786,Q4 (Bottom),0.5278335635288508,52.8,High Risk,"Long cycle: 105d | Large deal: $70,047 | Lead Source: Referral",Review deal with manager + offer POC or discount
D02362,2024-02-23,2024-04-02,rep_15,SaaS,India,Core,Outbound,Negotiation,6449,39,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Normal (20-45d),0.44571428571428573,Q3,0.527801726034686,52.8,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D02134,2024-02-25,2024-05-02,rep_23,EdTech,APAC,Pro,Inbound,Qualified,4335,67,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.44565217391304346,Q3,0.5274134981888873,52.7,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D02955,2024-02-04,2024-05-12,rep_4,FinTech,Europe,Pro,Partner,Closed,2696,98,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.458128078817734,Q2,0.5265095247164226,52.7,High Risk,Long cycle: 98d | Lead Source: Partner,Review deal with manager + offer POC or discount
D01471,2024-02-12,2024-05-17,rep_16,Ecommerce,Europe,Core,Outbound,Closed,2440,95,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.47085201793721976,Q1 (Top),0.5265394816002497,52.7,High Risk,Long cycle: 95d | Lead Source: Outbound,Review deal with manager + offer POC or discount
D01485,2024-03-19,2024-05-15,rep_9,EdTech,Europe,Enterprise,Referral,Qualified,92848,57,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.44623655913978494,Q3,0.5267473344596966,52.7,High Risk,"Large deal: $92,848 | Lead Source: Referral",Review deal with manager + offer POC or discount
D04042,2024-02-01,2024-03-02,rep_3,FinTech,APAC,Core,Partner,Demo,19080,30,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.4722222222222222,Q1 (Top),0.5271740786481829,52.7,High Risk,Lead Source: Partner,Review deal with manager + offer POC or discount
D02339,2024-03-04,2024-04-11,rep_22,SaaS,North America,Core,Referral,Demo,18075,38,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.4009433962264151,Q4 (Bottom),0.5267448311743101,52.7,High Risk,Lead Source: Referral,Review deal with manager + offer POC or discount
D03401,2024-02-17,2024-04-19,rep_2,SaaS,India,Enterprise,Outbound,Closed,7469,62,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.46153846153846156,Q2,0.5271573602941706,52.7,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D03098,2024-01-31,2024-04-08,rep_24,SaaS,APAC,Pro,Outbound,Demo,5068,68,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4482758620689655,Q3,0.5271785495706863,52.7,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D04758,2024-03-18,2024-04-26,rep_14,EdTech,India,Pro,Inbound,Proposal,18452,39,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.4396135265700483,Q4 (Bottom),0.5264767688368786,52.6,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D02938,2024-02-05,2024-02-15,rep_7,HealthTech,Europe,Core,Partner,Negotiation,26364,10,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.4166666666666667,Q4 (Bottom),0.5264009824031584,52.6,High Risk,Lead Source: Partner,Review deal with manager + offer POC or discount
D02974,2024-02-29,2024-05-19,rep_13,SaaS,Europe,Core,Inbound,Proposal,15526,80,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.441025641025641,Q4 (Bottom),0.5256907060939312,52.6,High Risk,Long cycle: 80d | Lead Source: Inbound,Review deal with manager + offer POC or discount
D04009,2024-03-13,2024-05-10,rep_1,EdTech,Europe,Enterprise,Outbound,Demo,59074,58,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.4549763033175355,Q2,0.5256469131971632,52.6,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D00465,2024-01-18,2024-02-07,rep_4,HealthTech,Europe,Enterprise,Referral,Negotiation,80125,20,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Fast (<20d),0.458128078817734,Q2,0.5246301834179885,52.5,High Risk,"Large deal: $80,125 | Lead Source: Referral",Review deal with manager + offer POC or discount
D00529,2024-02-10,2024-03-26,rep_8,SaaS,Europe,Pro,Referral,Closed,5283,45,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.48128342245989303,Q1 (Top),0.5248314574727881,52.5,High Risk,Lead Source: Referral,Review deal with manager + offer POC or discount
D01513,2024-03-01,2024-05-17,rep_10,HealthTech,APAC,Enterprise,Referral,Closed,6917,77,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.42408376963350786,Q4 (Bottom),0.5245270701881766,52.5,High Risk,Long cycle: 77d | Lead Source: Referral,Review deal with manager + offer POC or discount
D03965,2024-03-13,2024-04-04,rep_16,HealthTech,North America,Enterprise,Partner,Proposal,13370,22,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.47085201793721976,Q1 (Top),0.5250412181785654,52.5,High Risk,Lead Source: Partner,Review deal with manager + offer POC or discount
D01196,2024-03-03,2024-06-19,rep_16,EdTech,Europe,Enterprise,Referral,Negotiation,21535,108,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.47085201793721976,Q1 (Top),0.5236154273522375,52.4,High Risk,Long cycle: 108d | Lead Source: Referral,Review deal with manager + offer POC or discount
D04034,2024-02-20,2024-05-03,rep_18,HealthTech,APAC,Pro,Outbound,Closed,34107,73,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.40860215053763443,Q4 (Bottom),0.5238938556672297,52.4,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D00234,2024-01-02,2024-03-03,rep_13,SaaS,India,Enterprise,Inbound,Closed,15357,61,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.441025641025641,Q4 (Bottom),0.5236241218060991,52.4,High Risk,Lead Source: Inbound,Review deal with manager + offer POC or discount
D04209,2024-01-17,2024-04-25,rep_10,EdTech,India,Pro,Outbound,Proposal,26938,99,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.42408376963350786,Q4 (Bottom),0.5243504206559344,52.4,High Risk,Long cycle: 99d | Lead Source: Outbound,Review deal with manager + offer POC or discount
D03384,2024-02-09,2024-05-20,rep_21,EdTech,North America,Core,Inbound,Negotiation,7516,101,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.5235259691669564,52.4,High Risk,Long cycle: 101d | Lead Source: Inbound,Review deal with manager + offer POC or discount
D01937,2024-02-04,2024-05-22,rep_12,HealthTech,India,Enterprise,Inbound,Closed,5392,108,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.48333333333333334,Q1 (Top),0.5217755887413031,52.2,High Risk,Long cycle: 108d | Lead Source: Inbound,Review deal with manager + offer POC or discount
D04465,2024-01-15,2024-03-24,rep_24,Ecommerce,Europe,Core,Partner,Closed,50742,69,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Large (30-60K),Slow (45-80d),0.4482758620689655,Q3,0.5223156895946057,52.2,High Risk,Lead Source: Partner,Review deal with manager + offer POC or discount
D00876,2024-01-20,2024-04-01,rep_6,FinTech,Europe,Enterprise,Outbound,Demo,14567,72,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.42786069651741293,Q4 (Bottom),0.5212603646772184,52.1,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D00732,2024-02-28,2024-05-21,rep_12,HealthTech,India,Core,Outbound,Negotiation,3451,83,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.48333333333333334,Q1 (Top),0.520863909907665,52.1,High Risk,Long cycle: 83d | Lead Source: Outbound,Review deal with manager + offer POC or discount
D00574,2024-03-17,2024-06-29,rep_9,FinTech,Europe,Core,Outbound,Demo,80845,104,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.44623655913978494,Q3,0.520773671792225,52.1,High Risk,"Long cycle: 104d | Large deal: $80,845 | Lead Source: Outbound",Review deal with manager + offer POC or discount
D00722,2024-01-01,2024-01-15,rep_9,Ecommerce,North America,Core,Outbound,Proposal,13243,14,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.44623655913978494,Q3,0.520898778365241,52.1,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D00548,2024-01-30,2024-03-26,rep_24,EdTech,North America,Enterprise,Partner,Closed,5605,56,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.4482758620689655,Q3,0.5197324320152333,52.0,High Risk,Lead Source: Partner,Review deal with manager + offer POC or discount
D00287,2024-02-26,2024-04-24,rep_9,FinTech,North America,Core,Outbound,Closed,31015,58,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.44623655913978494,Q3,0.519034141901566,51.9,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D02822,2024-01-11,2024-04-09,rep_21,FinTech,APAC,Core,Referral,Closed,18072,89,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.5096153846153846,Q1 (Top),0.5190484471657494,51.9,High Risk,Long cycle: 89d | Lead Source: Referral,Review deal with manager + offer POC or discount
D00082,2024-02-25,2024-03-03,rep_5,Ecommerce,India,Pro,Partner,Negotiation,96011,7,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Fast (<20d),0.4577114427860697,Q2,0.5180507822907564,51.8,High Risk,"Large deal: $96,011 | Lead Source: Partner",Review deal with manager + offer POC or discount
D00088,2024-02-12,2024-02-26,rep_14,SaaS,Europe,Core,Outbound,Closed,5070,14,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.4396135265700483,Q4 (Bottom),0.5174475949791015,51.7,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
D04078,2024-01-20,2024-03-29,rep_10,HealthTech,India,Enterprise,Outbound,Closed,8898,69,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.42408376963350786,Q4 (Bottom),0.5165374766776806,51.7,High Risk,Lead Source: Outbound,Review deal with manager + offer POC or discount
